Date,Description,Category,Amount,Payment_Mode,Location,Month,Day_of_Week
2025-05-22,Zomato,Food,847.47,Credit Card,West David,5,Thursday
2025-12-28,Electricity,Bills,2439.71,UPI,Williamton,12,Sunday
2025-06-01,Metro,Travel,3971.42,Credit Card,Lauraborough,6,Sunday
2025-08-05,Spotify,Entertainment,3978.96,Cash,Bellmouth,8,Tuesday
2025-11-23,Mall,Shopping,4333.03,Credit Card,South Jacquelineburgh,11,Sunday
2026-03-05,Netflix,Entertainment,167.41,Credit Card,South Bradley,3,Thursday
2025-10-11,Flight,Travel,4152.04,Cash,Port Seth,10,Saturday
2025-09-07,Metro,Travel,3284.52,Credit Card,Krystalburgh,9,Sunday
2025-08-01,Restaurant,Food,1529.63,Debit Card,Owenport,8,Friday
2025-07-24,Spotify,Entertainment,3475.01,Debit Card,New Dorisbury,7,Thursday
2026-01-29,Internet,Bills,86.21,Cash,Knightmouth,1,Thursday
2025-05-09,Mobile Recharge,Bills,136.98,Cash,East Karenville,5,Friday
2025-05-25,Uber,Travel,2118.92,Debit Card,West Patrick,5,Sunday
2025-04-25,Zomato,Food,1176.86,Credit Card,Port Brian,4,Friday
2025-06-10,Electricity,Bills,2670.99,Credit Card,Port Amber,6,Tuesday
2025-06-04,Movie,Entertainment,4693.15,Debit Card,Lake Michael,6,Wednesday
2025-12-27,Mobile Recharge,Bills,3103.61,UPI,Jonathanbury,12,Saturday
2026-01-27,Flight,Travel,213.15,Debit Card,Lake Kyleton,1,Tuesday
2026-01-01,Swiggy,Food,4758.54,Credit Card,Stevenburgh,1,Thursday
2025-10-14,Swiggy,Food,1319.89,Credit Card,West Cesarbury,10,Tuesday
2025-04-06,Metro,Travel,4588.43,UPI,Ashleychester,4,Sunday
2026-03-07,Uber,Travel,4392.54,Credit Card,South Peter,3,Saturday
2026-02-18,Internet,Bills,1546.73,Credit Card,Lake Jessemouth,2,Wednesday
2025-10-10,Metro,Travel,1538.25,Cash,Michelleberg,10,Friday
2025-06-25,Amazon,Shopping,151.71,Credit Card,West Karen,6,Wednesday
2026-03-07,Spotify,Entertainment,3352.24,Credit Card,Lake Paul,3,Saturday
2025-10-22,Spotify,Entertainment,1275.21,Credit Card,Andrewsside,10,Wednesday
2026-01-12,Netflix,Entertainment,1988.47,Credit Card,South Adam,1,Monday
2025-05-29,Spotify,Entertainment,3708.67,UPI,Andradebury,5,Thursday
2025-12-31,Ola,Travel,795.87,Debit Card,South Patriciatown,12,Wednesday
2025-05-01,Mall,Shopping,4702.14,Cash,Garrisonfort,5,Thursday
2025-10-28,Swiggy,Food,3824.67,Credit Card,East Janet,10,Tuesday
2026-02-15,Spotify,Entertainment,52.15,UPI,North Robertberg,2,Sunday
2025-09-03,Uber,Travel,1240.92,Cash,Lisaton,9,Wednesday
2025-04-05,Restaurant,Food,2719.98,Debit Card,North John,4,Saturday
2026-02-10,Flipkart,Shopping,3615.11,Debit Card,West Nicoletown,2,Tuesday
2025-09-30,Movie,Entertainment,3176.17,Credit Card,New Haroldtown,9,Tuesday
2025-09-03,Spotify,Entertainment,2977.11,Debit Card,East Williamtown,9,Wednesday
2026-03-02,Internet,Bills,3539.62,Debit Card,Lake Thomasville,3,Monday
2026-02-12,Mobile Recharge,Bills,875.6,Cash,South Courtneyville,2,Thursday
2025-08-31,Flipkart,Shopping,517.29,UPI,Port Walterport,8,Sunday
2026-02-10,Movie,Entertainment,3819.1,Cash,Martinezburgh,2,Tuesday
2026-02-26,Uber,Travel,2376.04,Debit Card,Lorettachester,2,Thursday
2025-06-05,Metro,Travel,121.83,Cash,Port Elizabeth,6,Thursday
2026-01-09,Electricity,Bills,133.39,Credit Card,Christopherton,1,Friday
2026-02-20,Mobile Recharge,Bills,3068.85,Credit Card,Nelsonland,2,Friday
2025-12-06,Restaurant,Food,2848.92,Cash,Cassandraton,12,Saturday
2025-05-24,Ola,Travel,2967.18,Debit Card,Danielchester,5,Saturday
2025-06-25,Mall,Shopping,4807.22,UPI,Rickystad,6,Wednesday
2025-11-25,Internet,Bills,1561.83,Cash,East Emmaview,11,Tuesday
2025-06-08,Cafe,Food,3034.34,Debit Card,Lake Richardfurt,6,Sunday
2026-02-11,Ola,Travel,2889.61,Debit Card,Yuside,2,Wednesday
2025-05-03,Electricity,Bills,2165.65,Debit Card,Brandonfort,5,Saturday
2025-05-13,Mall,Shopping,3239.09,Debit Card,South Jimbury,5,Tuesday
2026-02-26,Metro,Travel,1134.75,Debit Card,West Nicholasport,2,Thursday
2025-03-29,Flight,Travel,4095.71,Cash,Lake James,3,Saturday
2026-01-11,Restaurant,Food,3843.75,Debit Card,North Johnchester,1,Sunday
2025-07-31,Flight,Travel,4235.09,UPI,West Victorstad,7,Thursday
2025-05-24,Mobile Recharge,Bills,4291.82,UPI,Port Michellestad,5,Saturday
2025-03-17,Electricity,Bills,2308.34,Cash,Port Jonathanville,3,Monday
2025-07-03,Netflix,Entertainment,4207.88,Cash,New Ashley,7,Thursday
2025-08-24,Metro,Travel,622.17,Debit Card,North Marymouth,8,Sunday
2025-07-22,Cafe,Food,1958.35,Cash,New Gary,7,Tuesday
2025-08-27,Spotify,Entertainment,3604.75,UPI,Lake Thomas,8,Wednesday
2025-12-10,Flight,Travel,4261.56,UPI,Sophiafurt,12,Wednesday
2025-12-17,Zomato,Food,3225.71,Credit Card,Lake Eric,12,Wednesday
2025-03-28,Flight,Travel,3579.47,UPI,Jonesbury,3,Friday
2025-06-15,Ola,Travel,2570.7,Debit Card,Jodiview,6,Sunday
2025-08-20,Flipkart,Shopping,3592.14,Credit Card,South Anthonybury,8,Wednesday
2025-12-28,Internet,Bills,1141.45,Cash,Port Roberttown,12,Sunday
2025-08-21,Netflix,Entertainment,4923.05,UPI,Tammyborough,8,Thursday
2025-11-25,Swiggy,Food,900.08,UPI,North Sandrahaven,11,Tuesday
2025-12-03,Netflix,Entertainment,71.23,Debit Card,Micheleshire,12,Wednesday
2025-12-10,Internet,Bills,4252.85,Credit Card,Parkmouth,12,Wednesday
2026-02-22,Mobile Recharge,Bills,241.91,Cash,Michaelshire,2,Sunday
2026-02-27,Internet,Bills,4234.31,Debit Card,Youngmouth,2,Friday
2025-06-24,Zomato,Food,248.31,Debit Card,Garciafurt,6,Tuesday
2025-12-22,Movie,Entertainment,1489.76,Credit Card,Cummingsfort,12,Monday
2025-11-07,Swiggy,Food,3565.41,Credit Card,West Aaron,11,Friday
2025-07-26,Mall,Shopping,2470.11,Cash,Harriston,7,Saturday
2025-08-08,Zomato,Food,2971.88,Cash,East Lisa,8,Friday
2026-03-02,Netflix,Entertainment,4241.74,Cash,South Bryan,3,Monday
2025-09-04,Electricity,Bills,4687.77,UPI,Port Mary,9,Thursday
2025-05-18,Flipkart,Shopping,2382.87,Debit Card,South Denisebury,5,Sunday
2026-01-05,Spotify,Entertainment,1409.56,Credit Card,Francismouth,1,Monday
2026-02-15,Ola,Travel,4842.53,UPI,Port Rogermouth,2,Sunday
2025-04-24,Mall,Shopping,2632.99,UPI,Christianchester,4,Thursday
2025-09-09,Zomato,Food,3794.99,Debit Card,Santiagoburgh,9,Tuesday
2025-12-22,Flipkart,Shopping,223.95,UPI,Johnstad,12,Monday
2026-02-11,Mobile Recharge,Bills,4090.23,Credit Card,Thomasburgh,2,Wednesday
2025-12-09,Flight,Travel,4675.41,Cash,South Christopher,12,Tuesday
2025-08-22,Netflix,Entertainment,3891.86,Cash,Samuelstad,8,Friday
2026-01-31,Cafe,Food,4617.42,Credit Card,Curtistown,1,Saturday
2025-04-29,Netflix,Entertainment,2614.98,UPI,Parksbury,4,Tuesday
2025-09-07,Flight,Travel,3346.54,Credit Card,North Jacobfurt,9,Sunday
2026-01-10,Internet,Bills,308.5,Cash,East Wendy,1,Saturday
2025-12-04,Flipkart,Shopping,2357.66,UPI,Lake John,12,Thursday
2025-07-10,Metro,Travel,82.78,UPI,Fisherstad,7,Thursday
2025-12-21,Flight,Travel,2579.18,Credit Card,West Jodi,12,Sunday
2025-11-10,Zomato,Food,2343.35,Debit Card,Harrismouth,11,Monday
2025-10-01,Restaurant,Food,3996.93,Debit Card,Turnerborough,10,Wednesday
2025-07-16,Uber,Travel,2812.91,Credit Card,Bassfurt,7,Wednesday
2025-06-26,Cafe,Food,2927.38,Debit Card,Johnsonville,6,Thursday
2025-11-18,Flipkart,Shopping,657.17,Debit Card,South Jeffery,11,Tuesday
2025-05-11,Movie,Entertainment,1380.91,Credit Card,Dudleymouth,5,Sunday
2025-05-29,Cafe,Food,4189.52,Debit Card,East Danaberg,5,Thursday
2026-01-24,Restaurant,Food,1477.78,Credit Card,Chandlerbury,1,Saturday
2026-03-07,Internet,Bills,3130.88,Cash,Ashleyview,3,Saturday
2025-04-14,Mall,Shopping,3827.41,Cash,South Elizabethchester,4,Monday
2025-08-28,Amazon,Shopping,1610.39,UPI,New Michael,8,Thursday
2025-03-18,Restaurant,Food,193.22,Cash,Karenland,3,Tuesday
2025-10-22,Spotify,Entertainment,2841.64,UPI,Lake Paul,10,Wednesday
2025-04-24,Movie,Entertainment,785.71,Credit Card,Martinside,4,Thursday
2025-10-13,Cafe,Food,4326.28,Cash,Port Bonnieview,10,Monday
2025-09-24,Netflix,Entertainment,3427.03,Credit Card,East Bradleyville,9,Wednesday
2025-09-12,Cafe,Food,4664.02,Debit Card,North Stephen,9,Friday
2025-07-04,Amazon,Shopping,2357.44,Credit Card,Pattersonfurt,7,Friday
2025-05-21,Ola,Travel,2062.95,Cash,North Kathleen,5,Wednesday
2026-02-07,Electricity,Bills,2213.61,Credit Card,Lake Danielstad,2,Saturday
2025-11-19,Flipkart,Shopping,1384.2,Debit Card,North James,11,Wednesday
2025-09-15,Ola,Travel,4538.77,Cash,Robertton,9,Monday
2025-08-10,Netflix,Entertainment,4850.41,Cash,Nataliemouth,8,Sunday
2025-12-07,Metro,Travel,2259.2,UPI,Nicholasberg,12,Sunday
2026-02-18,Amazon,Shopping,3900.46,Debit Card,Mirandabury,2,Wednesday
2025-07-06,Flipkart,Shopping,4095.6,Debit Card,New Ruth,7,Sunday
2025-08-21,Spotify,Entertainment,1406.41,Credit Card,South Jasonborough,8,Thursday
2025-11-09,Amazon,Shopping,756.22,Credit Card,Kristinaport,11,Sunday
2026-02-17,Restaurant,Food,1719.44,Credit Card,Port Brendamouth,2,Tuesday
2025-09-11,Swiggy,Food,1423.04,Credit Card,New Emilychester,9,Thursday
2025-08-18,Uber,Travel,4454.39,Credit Card,South Michaelton,8,Monday
2025-09-06,Cafe,Food,394.79,UPI,Tamiton,9,Saturday
2025-04-11,Mall,Shopping,1891.75,UPI,Armstrongchester,4,Friday
2025-05-26,Flipkart,Shopping,3094.03,Credit Card,Dianahaven,5,Monday
2026-02-28,Amazon,Shopping,1178.71,Cash,South Jose,2,Saturday
2025-05-01,Movie,Entertainment,2320.37,Credit Card,East Robertbury,5,Thursday
2025-03-16,Spotify,Entertainment,890.75,Debit Card,Hunterview,3,Sunday
2025-05-15,Swiggy,Food,226.53,UPI,New Joshuastad,5,Thursday
2026-02-21,Movie,Entertainment,783.01,Debit Card,New Melissa,2,Saturday
2025-10-07,Uber,Travel,407.43,Debit Card,Lake Michelleview,10,Tuesday
2025-07-22,Spotify,Entertainment,1952.58,Credit Card,East Cynthia,7,Tuesday
2025-05-24,Zomato,Food,3890.84,UPI,Port Christineside,5,Saturday
2025-07-03,Mobile Recharge,Bills,827.9,Cash,West Andreashire,7,Thursday
2025-09-06,Ola,Travel,3458.62,UPI,Middletonton,9,Saturday
2025-04-14,Electricity,Bills,2324.59,Debit Card,South Anneville,4,Monday
2025-04-07,Amazon,Shopping,2675.14,Debit Card,New Chadmouth,4,Monday
2025-09-25,Mall,Shopping,3636.46,Debit Card,Jeffreystad,9,Thursday
2025-05-12,Uber,Travel,1513.87,UPI,South Cynthia,5,Monday
2025-10-21,Metro,Travel,395.69,Cash,West Melanieburgh,10,Tuesday
2025-10-13,Mall,Shopping,1229.84,Debit Card,North Judy,10,Monday
2025-09-21,Restaurant,Food,682.5,Credit Card,Johnsonhaven,9,Sunday
2025-07-17,Amazon,Shopping,1474.16,UPI,Breannahaven,7,Thursday
2025-04-29,Netflix,Entertainment,2815.59,Credit Card,Joannaland,4,Tuesday
2025-11-16,Amazon,Shopping,1269.12,Cash,Dawnborough,11,Sunday
2025-09-09,Flipkart,Shopping,2106.76,Debit Card,Vincentville,9,Tuesday
2025-10-05,Electricity,Bills,924.69,UPI,Kathrynfurt,10,Sunday
2025-03-09,Swiggy,Food,3230.78,Debit Card,West Veronica,3,Sunday
2025-10-06,Movie,Entertainment,4038.84,Debit Card,Michaelshire,10,Monday
2025-11-26,Zomato,Food,2447.61,Debit Card,Port Stephanie,11,Wednesday
2025-12-11,Uber,Travel,3074.77,UPI,East David,12,Thursday
2026-03-06,Internet,Bills,1911.71,Credit Card,New Dustin,3,Friday
2025-05-03,Amazon,Shopping,2529.52,Debit Card,Ericmouth,5,Saturday
2026-02-23,Amazon,Shopping,386.56,Credit Card,Morganstad,2,Monday
2026-01-17,Netflix,Entertainment,4946.39,Credit Card,Jeffreyfurt,1,Saturday
2025-12-20,Netflix,Entertainment,3923.66,UPI,Lake Jonathan,12,Saturday
2025-08-11,Internet,Bills,3658.69,Debit Card,Ronaldberg,8,Monday
2025-10-29,Electricity,Bills,1917.44,Credit Card,West Brookehaven,10,Wednesday
2025-10-29,Netflix,Entertainment,4279.22,Cash,Andrewshaven,10,Wednesday
2025-04-04,Internet,Bills,3827.27,Debit Card,Sampsonburgh,4,Friday
2025-12-27,Uber,Travel,2030.52,UPI,Danachester,12,Saturday
2025-09-27,Flight,Travel,1905.75,Credit Card,Johnstad,9,Saturday
2025-12-20,Mall,Shopping,1856.39,Cash,Brenttown,12,Saturday
2025-07-29,Spotify,Entertainment,3604.19,Debit Card,South Brendan,7,Tuesday
2025-04-22,Internet,Bills,3702.25,Credit Card,East Tarabury,4,Tuesday
2026-01-26,Spotify,Entertainment,3847.65,Debit Card,New Aaron,1,Monday
2025-10-20,Movie,Entertainment,4252.52,Cash,East Rebeccaton,10,Monday
2025-03-12,Internet,Bills,4557.93,Credit Card,Harrisonberg,3,Wednesday
2025-10-03,Flipkart,Shopping,2378.33,UPI,Barajasburgh,10,Friday
2025-12-04,Amazon,Shopping,2332.44,Debit Card,New Eduardotown,12,Thursday
2025-03-11,Movie,Entertainment,932.54,Credit Card,East Jessicaview,3,Tuesday
2025-12-30,Spotify,Entertainment,3182.54,Cash,Hayeshaven,12,Tuesday
2025-05-13,Zomato,Food,1603.55,Debit Card,Johnburgh,5,Tuesday
2025-11-20,Ola,Travel,4030.48,Debit Card,Lopezburgh,11,Thursday
2025-11-20,Metro,Travel,4725.56,Cash,North Briannaburgh,11,Thursday
2025-03-21,Cafe,Food,1130.29,Credit Card,Santiagoside,3,Friday
2025-03-30,Amazon,Shopping,4981.51,Debit Card,North Shannonbury,3,Sunday
2025-04-02,Metro,Travel,3139.5,UPI,Medinastad,4,Wednesday
2025-12-19,Mall,Shopping,3217.48,Credit Card,North Emily,12,Friday
2025-03-17,Ola,Travel,2060.55,UPI,Michaeltown,3,Monday
2025-04-26,Cafe,Food,4281.56,Debit Card,East Bryan,4,Saturday
2025-03-13,Restaurant,Food,289.15,Debit Card,Christianchester,3,Thursday
2025-09-17,Electricity,Bills,2507.25,Credit Card,Joshuaberg,9,Wednesday
2025-11-26,Electricity,Bills,1559.33,UPI,Markport,11,Wednesday
2025-03-22,Cafe,Food,647.41,Cash,North Dawnchester,3,Saturday
2025-06-17,Flipkart,Shopping,4356.83,Credit Card,Christophermouth,6,Tuesday
2025-05-11,Movie,Entertainment,4708.07,Debit Card,Port Joseph,5,Sunday
2025-08-26,Cafe,Food,327.99,Cash,New Robertport,8,Tuesday
2025-05-21,Ola,Travel,760.39,UPI,New Amyside,5,Wednesday
2026-01-15,Zomato,Food,643.28,Credit Card,Krauseview,1,Thursday
2025-03-19,Internet,Bills,3165.36,Debit Card,Geoffreystad,3,Wednesday
2025-05-25,Uber,Travel,4880.46,Credit Card,Richardburgh,5,Sunday
2025-11-16,Mall,Shopping,3730.98,Credit Card,South Joshuashire,11,Sunday
2025-08-27,Electricity,Bills,4137.16,Credit Card,Deborahshire,8,Wednesday
2025-10-12,Flipkart,Shopping,518.95,Cash,Saraville,10,Sunday
2025-09-02,Netflix,Entertainment,1258.65,Cash,Fergusonland,9,Tuesday
2025-07-22,Movie,Entertainment,752.03,Debit Card,Lake Edwardburgh,7,Tuesday
2025-07-08,Ola,Travel,4721.41,UPI,New Jerry,7,Tuesday
2025-04-10,Mobile Recharge,Bills,3229.57,Credit Card,North Christopherburgh,4,Thursday
2025-12-21,Electricity,Bills,3465.05,UPI,Josephberg,12,Sunday
2025-04-08,Zomato,Food,3723.32,Credit Card,Lake Morgan,4,Tuesday
2025-09-09,Ola,Travel,3068.78,UPI,Grimesmouth,9,Tuesday
2025-07-15,Mobile Recharge,Bills,1661.96,Cash,Calhounburgh,7,Tuesday
2025-05-26,Metro,Travel,1092.83,UPI,Sarahbury,5,Monday
2025-11-25,Netflix,Entertainment,1593.08,UPI,Angelachester,11,Tuesday
2025-10-05,Flight,Travel,1438.01,UPI,Stacyhaven,10,Sunday
2025-04-06,Swiggy,Food,2309.21,UPI,Martineztown,4,Sunday
2025-12-04,Swiggy,Food,1266.37,UPI,Wilsonton,12,Thursday
2026-02-06,Mall,Shopping,480.57,Debit Card,Gomezport,2,Friday
2026-01-14,Mall,Shopping,2584.05,Debit Card,Blackwellland,1,Wednesday
2025-09-19,Movie,Entertainment,3853.82,Credit Card,Colleenburgh,9,Friday
2025-08-29,Cafe,Food,672.03,Debit Card,Burgessville,8,Friday
2025-10-26,Mall,Shopping,1994.7,UPI,Andersonstad,10,Sunday
2025-03-10,Zomato,Food,378.28,Cash,West Brettchester,3,Monday
2025-07-29,Amazon,Shopping,700.6,Debit Card,Bryantchester,7,Tuesday
2025-11-08,Swiggy,Food,4141.28,Debit Card,Cruzshire,11,Saturday
2025-04-01,Ola,Travel,1337.7,Credit Card,Goodwinhaven,4,Tuesday
2026-02-05,Spotify,Entertainment,3092.44,Cash,Lauriehaven,2,Thursday
2025-07-21,Metro,Travel,416.96,Debit Card,New Jack,7,Monday
2025-07-10,Flight,Travel,2821.84,Debit Card,Davidfort,7,Thursday
2026-03-03,Mall,Shopping,1651.66,Cash,New John,3,Tuesday
2025-03-09,Zomato,Food,1744.18,Credit Card,Deleontown,3,Sunday
2025-11-11,Flipkart,Shopping,3449.71,Credit Card,Laurenburgh,11,Tuesday
2025-06-01,Uber,Travel,2550.33,UPI,Lake Samanthaburgh,6,Sunday
2025-05-01,Internet,Bills,4237.04,Cash,New Robertmouth,5,Thursday
2025-10-10,Flight,Travel,3253.6,Credit Card,Cameronville,10,Friday
2025-04-08,Zomato,Food,1311.76,Cash,North Donald,4,Tuesday
2025-10-12,Electricity,Bills,2205.58,Cash,New Reginaton,10,Sunday
2025-04-21,Amazon,Shopping,2848.91,Debit Card,Port Caleb,4,Monday
2025-08-05,Movie,Entertainment,972.01,Credit Card,West Jerry,8,Tuesday
2025-12-19,Uber,Travel,1232.56,UPI,New Donaldstad,12,Friday
2025-07-28,Restaurant,Food,3285.39,Cash,South Craig,7,Monday
2025-09-24,Restaurant,Food,4876.92,Cash,Molinamouth,9,Wednesday
2025-05-23,Movie,Entertainment,615.87,Debit Card,New Andrew,5,Friday
2025-04-15,Amazon,Shopping,4243.65,Credit Card,Christopherfort,4,Tuesday
2025-07-24,Internet,Bills,4777.92,Debit Card,Thomasville,7,Thursday
2025-06-04,Cafe,Food,3988.73,UPI,Danielfort,6,Wednesday
2025-05-27,Spotify,Entertainment,3517.53,Cash,Courtneytown,5,Tuesday
2025-03-09,Mall,Shopping,1342.3,UPI,West Christina,3,Sunday
2025-06-20,Metro,Travel,3597.05,Credit Card,Michaelton,6,Friday
2025-12-28,Zomato,Food,565.28,UPI,Port Michaelmouth,12,Sunday
2025-12-15,Flipkart,Shopping,3060.49,Credit Card,North Donald,12,Monday
2025-10-10,Electricity,Bills,810.86,Credit Card,Matthewburgh,10,Friday
2025-07-31,Netflix,Entertainment,2561.9,Debit Card,West Oscarmouth,7,Thursday
2025-04-14,Ola,Travel,2150.68,UPI,South Brianna,4,Monday
2025-04-08,Spotify,Entertainment,3226.6,Debit Card,Lake Brenda,4,Tuesday
2026-01-26,Flipkart,Shopping,800.01,Cash,South Isaachaven,1,Monday
2025-11-28,Mobile Recharge,Bills,4756.97,Debit Card,Oliviaton,11,Friday
2025-08-02,Flipkart,Shopping,1723.18,Cash,Boydshire,8,Saturday
2025-03-28,Flipkart,Shopping,581.38,UPI,Port Sarah,3,Friday
2025-05-24,Metro,Travel,3038.34,Credit Card,South Henry,5,Saturday
2025-07-30,Cafe,Food,4128.79,Credit Card,East Amy,7,Wednesday
2025-05-23,Metro,Travel,2689.06,Cash,West Sandra,5,Friday
2025-05-21,Restaurant,Food,1786.52,Credit Card,Lake Kristyfort,5,Wednesday
2025-04-10,Flight,Travel,3280.19,Debit Card,Port Vincentburgh,4,Thursday
2025-10-30,Spotify,Entertainment,2654.78,Credit Card,Larsenmouth,10,Thursday
2026-02-01,Uber,Travel,3827.39,Cash,Martinezborough,2,Sunday
2025-12-30,Cafe,Food,4129.58,UPI,Frankside,12,Tuesday
2026-03-02,Flight,Travel,2451.3,UPI,South Rodneybury,3,Monday
2025-10-23,Internet,Bills,4631.19,UPI,Moralesstad,10,Thursday
2026-02-08,Uber,Travel,4989.2,Credit Card,Tammymouth,2,Sunday
2025-09-07,Movie,Entertainment,4314.4,UPI,Amberhaven,9,Sunday
2025-08-19,Flipkart,Shopping,219.92,Cash,Leefurt,8,Tuesday
2025-03-12,Mall,Shopping,3680.81,UPI,East Brandon,3,Wednesday
2025-08-27,Zomato,Food,1861.1,Debit Card,East Angela,8,Wednesday
2025-08-27,Mobile Recharge,Bills,2314.82,Debit Card,Lake David,8,Wednesday
2025-09-24,Mall,Shopping,4795.59,Credit Card,Lake Sandramouth,9,Wednesday
2025-05-27,Mobile Recharge,Bills,4679.37,Credit Card,Riveraburgh,5,Tuesday
2026-03-04,Zomato,Food,4292.88,Credit Card,Jeffreyfurt,3,Wednesday
2025-03-22,Internet,Bills,4038.1,Cash,Andersonview,3,Saturday
2026-01-10,Mobile Recharge,Bills,4189.95,Debit Card,Shaneview,1,Saturday
2025-11-14,Uber,Travel,2259.07,UPI,Lake Davidport,11,Friday
2025-05-28,Mall,Shopping,3850.13,UPI,Stephaniemouth,5,Wednesday
2025-11-18,Netflix,Entertainment,1658.57,Cash,Murphybury,11,Tuesday
2025-04-17,Mobile Recharge,Bills,2575.7,Credit Card,Georgefort,4,Thursday
2025-06-17,Metro,Travel,2993.01,Credit Card,South Kennethburgh,6,Tuesday
2025-12-25,Zomato,Food,4841.87,Cash,Alyssatown,12,Thursday
2025-11-02,Amazon,Shopping,822.36,Debit Card,New Jason,11,Sunday
2025-04-10,Spotify,Entertainment,1242.08,Debit Card,Alvaradomouth,4,Thursday
2025-06-22,Uber,Travel,1617.38,Credit Card,South Deborah,6,Sunday
2025-04-08,Internet,Bills,2800.03,Debit Card,Lake Jerry,4,Tuesday
2025-07-03,Mall,Shopping,4340.47,Debit Card,Gillespiefort,7,Thursday
2026-02-18,Ola,Travel,4771.6,Cash,Ericaland,2,Wednesday
2025-10-11,Uber,Travel,4474.27,Credit Card,North Carol,10,Saturday
2025-07-10,Cafe,Food,2314.39,Debit Card,Ramirezberg,7,Thursday
2025-07-03,Metro,Travel,3816.8,Cash,Coryton,7,Thursday
2026-01-31,Amazon,Shopping,2548.22,Credit Card,Port Robert,1,Saturday
2025-09-02,Flipkart,Shopping,4373.0,Debit Card,Lake Christina,9,Tuesday
2025-07-05,Flight,Travel,1577.56,Debit Card,East Johnathan,7,Saturday
2026-02-12,Restaurant,Food,3358.35,Debit Card,Port Franciscoside,2,Thursday
2026-02-08,Mall,Shopping,293.17,UPI,New Ianfurt,2,Sunday
2025-05-21,Internet,Bills,4839.23,Credit Card,South Michaelland,5,Wednesday
2025-12-13,Uber,Travel,4775.15,Credit Card,South Michelle,12,Saturday
2025-04-03,Spotify,Entertainment,4569.5,Cash,Port Teresa,4,Thursday
2026-02-10,Netflix,Entertainment,4798.15,UPI,Davidsonview,2,Tuesday
2025-10-14,Restaurant,Food,1759.48,UPI,West Carly,10,Tuesday
2025-07-06,Swiggy,Food,4704.93,Debit Card,Port Lori,7,Sunday
2025-08-26,Amazon,Shopping,4221.51,UPI,New Shannon,8,Tuesday
2025-08-15,Swiggy,Food,264.35,UPI,Lake Edward,8,Friday
2025-05-13,Swiggy,Food,3151.59,Credit Card,South Jason,5,Tuesday
2025-04-16,Mobile Recharge,Bills,1619.91,Cash,Williamfurt,4,Wednesday
2025-05-18,Movie,Entertainment,3187.92,Credit Card,Joshuaton,5,Sunday
2026-01-18,Mall,Shopping,3646.99,Cash,Laurentown,1,Sunday
2025-08-01,Mall,Shopping,3317.47,Credit Card,West Joseville,8,Friday
2025-05-27,Movie,Entertainment,960.86,Credit Card,New Gregoryland,5,Tuesday
2025-08-01,Zomato,Food,3770.75,Cash,Mahoneychester,8,Friday
2026-02-17,Zomato,Food,1294.12,UPI,Wesleyfurt,2,Tuesday
2026-01-18,Internet,Bills,4185.55,Cash,Charlesmouth,1,Sunday
2025-11-11,Netflix,Entertainment,2225.63,Credit Card,Sosamouth,11,Tuesday
2026-02-16,Zomato,Food,1347.63,Debit Card,Georgeland,2,Monday
2025-04-19,Uber,Travel,1851.36,Debit Card,Leeton,4,Saturday
2025-05-31,Swiggy,Food,2333.38,Debit Card,Ruthhaven,5,Saturday
2025-10-05,Flipkart,Shopping,1483.26,Credit Card,Jasonview,10,Sunday
2025-07-27,Ola,Travel,1235.18,UPI,Lake Courtneyshire,7,Sunday
2025-03-20,Restaurant,Food,3764.65,Cash,Colinberg,3,Thursday
2025-09-20,Swiggy,Food,60.82,Debit Card,South Cherylmouth,9,Saturday
2025-03-23,Ola,Travel,3974.2,Debit Card,South John,3,Sunday
2026-01-01,Electricity,Bills,1422.0,Debit Card,Port Amberside,1,Thursday
2026-02-09,Mobile Recharge,Bills,4804.39,Cash,Floreston,2,Monday
2025-05-21,Spotify,Entertainment,700.29,Debit Card,Kellychester,5,Wednesday
2025-10-05,Flight,Travel,2012.38,UPI,Chavezville,10,Sunday
2025-11-13,Electricity,Bills,4015.23,Cash,Paulland,11,Thursday
2025-04-14,Zomato,Food,627.53,UPI,New Leah,4,Monday
2025-06-14,Mall,Shopping,4876.8,UPI,West Cindyberg,6,Saturday
2025-07-05,Internet,Bills,2212.51,Cash,New Nathanielton,7,Saturday
