Date,Description,Category,Amount,Payment_Mode,Location
2025-05-06,Electricity Bill,Bills,1098.65,Cash,Hyderabad
2025-09-25,Movie Ticket,Entertainment,3191.8,Cash,Pune
2025-04-30,Netflix,Entertainment,2295.51,UPI,Delhi
2025-11-10,Swiggy,Food,512.88,UPI,Chennai
2025-04-16,Restaurant,Food,1903.85,Debit Card,Kolkata
2026-03-08,Internet Bill,Bills,758.16,Credit Card,Chennai
2026-03-02,Swiggy,Food,450.27,UPI,Bangalore
2025-09-30,Flight,Travel,1952.94,UPI,Hyderabad
2025-07-09,Metro,Travel,4014.76,Cash,Bangalore
2025-06-10,Mall,Shopping,2931.41,Debit Card,Chennai
2025-03-18,Zomato,Food,3884.5,Cash,Pune
2025-05-04,Mobile Recharge,Bills,4283.11,Credit Card,Delhi
2025-10-07,Netflix,Entertainment,1990.88,Cash,Mumbai
2026-02-19,Internet Bill,Bills,3530.95,Debit Card,Mumbai
2026-03-04,Movie Ticket,Entertainment,421.9,Cash,Chennai
2025-10-19,Restaurant,Food,3874.88,Debit Card,Mumbai
2026-03-06,Cafe,Food,2772.33,Cash,Pune
2026-01-13,Swiggy,Food,1881.95,Credit Card,Mumbai
2025-03-31,Electricity Bill,Bills,298.77,Debit Card,Mumbai
2026-02-19,Internet Bill,Bills,134.32,UPI,Delhi
2026-01-28,Netflix,Entertainment,1010.44,Cash,Pune
2025-10-01,Netflix,Entertainment,1472.21,Credit Card,Hyderabad
2025-09-30,Zomato,Food,727.57,UPI,Bangalore
2025-05-30,Ola,Travel,402.52,Debit Card,Mumbai
2026-02-03,Swiggy,Food,3136.96,Debit Card,Hyderabad
2025-04-25,Movie Ticket,Entertainment,4193.3,Cash,Bangalore
2025-03-26,Movie Ticket,Entertainment,218.1,Cash,Kolkata
2025-05-25,Metro,Travel,1538.21,Cash,Kolkata
2025-10-05,Electricity Bill,Bills,3960.38,Credit Card,Mumbai
2025-12-01,Internet Bill,Bills,4610.64,Credit Card,Bangalore
2025-10-25,Flipkart,Shopping,1001.82,UPI,Kolkata
2025-05-09,Netflix,Entertainment,4833.91,Cash,Mumbai
2026-01-06,Movie Ticket,Entertainment,3591.96,Cash,Bangalore
2025-06-12,Ola,Travel,4590.9,Debit Card,Pune
2026-02-12,Flipkart,Shopping,468.37,Credit Card,Pune
2026-02-05,Swiggy,Food,761.58,Cash,Delhi
2025-11-03,Amazon,Shopping,66.8,UPI,Pune
2025-06-23,Amazon,Shopping,3448.19,Cash,Kolkata
2025-10-18,Amazon,Shopping,3919.0,UPI,Hyderabad
2025-09-30,Electricity Bill,Bills,948.78,Cash,Delhi
2026-01-27,Electricity Bill,Bills,2867.2,Credit Card,Pune
2025-10-06,Electricity Bill,Bills,1969.29,Credit Card,Mumbai
2025-10-24,Electricity Bill,Bills,4113.9,Debit Card,Kolkata
2025-11-27,Netflix,Entertainment,1791.55,Credit Card,Chennai
2026-02-07,Spotify,Entertainment,3206.02,Debit Card,Mumbai
2025-12-06,Zomato,Food,4801.74,Debit Card,Kolkata
2025-11-25,Movie Ticket,Entertainment,2418.04,Debit Card,Mumbai
2025-04-19,Mall,Shopping,2520.73,Debit Card,Bangalore
2026-02-09,Electricity Bill,Bills,1964.24,UPI,Bangalore
2025-04-15,Netflix,Entertainment,2018.57,Credit Card,Hyderabad
2025-10-08,Swiggy,Food,2974.83,UPI,Bangalore
2025-06-19,Netflix,Entertainment,2986.04,Cash,Hyderabad
2025-08-14,Internet Bill,Bills,234.2,Credit Card,Delhi
2025-08-29,Netflix,Entertainment,2716.99,Credit Card,Mumbai
2025-11-14,Metro,Travel,4478.31,Debit Card,Chennai
2025-11-14,Amazon,Shopping,3371.42,UPI,Hyderabad
2025-08-26,Restaurant,Food,2887.81,Debit Card,Hyderabad
2025-03-19,Electricity Bill,Bills,932.93,Debit Card,Hyderabad
2026-03-04,Metro,Travel,3214.67,UPI,Chennai
2026-01-03,Metro,Travel,2090.46,UPI,Delhi
2025-09-07,Uber,Travel,3379.02,UPI,Chennai
2025-09-01,Netflix,Entertainment,1120.23,Credit Card,Chennai
2026-02-23,Flipkart,Shopping,4093.52,Debit Card,Mumbai
2025-05-06,Restaurant,Food,3858.9,Debit Card,Mumbai
2025-10-03,Ola,Travel,2247.03,Cash,Delhi
2025-05-12,Mobile Recharge,Bills,175.12,Cash,Mumbai
2025-08-28,Internet Bill,Bills,4680.62,Credit Card,Chennai
2025-07-19,Zomato,Food,222.29,Cash,Bangalore
2025-04-01,Internet Bill,Bills,2241.05,Debit Card,Pune
2025-05-03,Amazon,Shopping,842.65,Cash,Bangalore
2025-10-09,Internet Bill,Bills,361.22,UPI,Kolkata
2025-04-18,Internet Bill,Bills,81.43,Credit Card,Kolkata
2025-12-02,Flight,Travel,1807.86,UPI,Mumbai
2025-07-23,Restaurant,Food,630.03,Cash,Kolkata
2025-08-24,Flight,Travel,2336.44,Debit Card,Chennai
2025-11-18,Netflix,Entertainment,1754.66,Debit Card,Kolkata
2025-10-12,Internet Bill,Bills,3833.58,Debit Card,Bangalore
2026-01-18,Amazon,Shopping,4077.78,Credit Card,Hyderabad
2025-07-13,Amazon,Shopping,3384.09,Cash,Hyderabad
2025-05-16,Internet Bill,Bills,188.66,Debit Card,Bangalore
2025-11-12,Netflix,Entertainment,2587.2,UPI,Kolkata
2025-08-12,Spotify,Entertainment,2780.44,Debit Card,Delhi
2026-02-03,Mall,Shopping,2514.74,Debit Card,Bangalore
2025-03-29,Mobile Recharge,Bills,4513.73,Credit Card,Chennai
2026-01-06,Ola,Travel,4983.61,UPI,Hyderabad
2025-11-05,Movie Ticket,Entertainment,4173.42,UPI,Pune
2025-09-30,Restaurant,Food,1911.24,Credit Card,Delhi
2025-10-29,Flipkart,Shopping,94.33,UPI,Pune
2025-11-07,Restaurant,Food,3453.11,UPI,Bangalore
2025-05-23,Flight,Travel,2718.39,Cash,Pune
2025-12-15,Flipkart,Shopping,1182.42,UPI,Pune
2025-09-12,Ola,Travel,531.84,UPI,Kolkata
2025-08-01,Flight,Travel,2942.71,Cash,Kolkata
2025-09-24,Zomato,Food,3468.46,Debit Card,Hyderabad
2025-05-30,Mobile Recharge,Bills,2514.79,Credit Card,Pune
2026-01-09,Mall,Shopping,2569.55,Cash,Mumbai
2025-11-06,Flight,Travel,2481.15,Cash,Pune
2025-09-01,Mobile Recharge,Bills,2221.64,Credit Card,Kolkata
2025-05-25,Amazon,Shopping,2605.06,Debit Card,Kolkata
2025-11-01,Restaurant,Food,4109.19,UPI,Chennai
2025-08-23,Mall,Shopping,283.13,Debit Card,Bangalore
2025-07-13,Spotify,Entertainment,4223.69,Cash,Hyderabad
2026-03-08,Mall,Shopping,2427.0,Credit Card,Chennai
2026-01-03,Spotify,Entertainment,2382.46,Cash,Mumbai
2026-01-18,Zomato,Food,2757.76,Credit Card,Mumbai
2025-04-07,Zomato,Food,4977.97,UPI,Mumbai
2025-10-01,Flight,Travel,3660.32,Cash,Bangalore
2025-07-12,Internet Bill,Bills,3971.99,Cash,Kolkata
2025-11-15,Mobile Recharge,Bills,4661.66,Cash,Delhi
2025-06-14,Uber,Travel,2937.12,Debit Card,Delhi
2025-09-24,Netflix,Entertainment,773.04,UPI,Mumbai
2025-12-25,Flight,Travel,3515.12,UPI,Mumbai
2025-05-26,Electricity Bill,Bills,468.92,Debit Card,Pune
2025-10-31,Mobile Recharge,Bills,310.0,Credit Card,Hyderabad
2026-03-08,Internet Bill,Bills,4353.66,Cash,Chennai
2025-11-09,Cafe,Food,3079.99,Cash,Delhi
2025-12-18,Zomato,Food,2579.55,Cash,Kolkata
2026-02-09,Internet Bill,Bills,2794.11,UPI,Mumbai
2026-01-02,Movie Ticket,Entertainment,3502.54,Credit Card,Delhi
2025-10-18,Electricity Bill,Bills,3345.95,UPI,Delhi
2025-04-14,Flight,Travel,751.41,UPI,Kolkata
2025-08-22,Netflix,Entertainment,1396.18,Debit Card,Hyderabad
2025-12-28,Uber,Travel,708.87,Cash,Bangalore
2026-01-22,Metro,Travel,2973.85,Cash,Chennai
2025-09-02,Restaurant,Food,3449.68,Debit Card,Hyderabad
2025-11-16,Restaurant,Food,2211.25,UPI,Chennai
2025-07-22,Mall,Shopping,1463.36,Debit Card,Pune
2025-10-08,Amazon,Shopping,737.63,Credit Card,Bangalore
2025-05-30,Cafe,Food,4689.06,UPI,Delhi
2025-12-25,Netflix,Entertainment,452.72,Cash,Pune
2026-02-23,Metro,Travel,2045.73,Cash,Kolkata
2025-08-03,Flight,Travel,828.92,Cash,Delhi
2025-12-02,Zomato,Food,2613.9,Debit Card,Delhi
2026-02-06,Mall,Shopping,1500.35,Cash,Delhi
2025-11-02,Cafe,Food,3512.71,Credit Card,Chennai
2025-07-21,Electricity Bill,Bills,4123.78,Credit Card,Kolkata
2025-06-13,Netflix,Entertainment,2930.34,UPI,Bangalore
2025-11-20,Spotify,Entertainment,3476.69,Debit Card,Kolkata
2026-01-05,Mobile Recharge,Bills,4074.24,Credit Card,Kolkata
2025-09-27,Electricity Bill,Bills,910.61,UPI,Kolkata
2026-02-19,Restaurant,Food,2019.39,UPI,Mumbai
2025-12-18,Cafe,Food,3850.69,Credit Card,Kolkata
2025-06-21,Spotify,Entertainment,4518.35,UPI,Kolkata
2025-11-03,Metro,Travel,526.13,Cash,Mumbai
2025-04-04,Flight,Travel,3594.07,Credit Card,Chennai
2025-06-04,Cafe,Food,2018.71,Credit Card,Delhi
2025-05-29,Mall,Shopping,1657.41,Cash,Delhi
2025-11-20,Flight,Travel,2995.19,UPI,Delhi
2026-03-01,Flipkart,Shopping,1410.85,UPI,Chennai
2025-05-20,Mall,Shopping,852.22,Cash,Pune
2026-03-02,Uber,Travel,4139.37,UPI,Chennai
2026-03-02,Uber,Travel,4520.67,Cash,Kolkata
2025-04-27,Restaurant,Food,1323.89,Credit Card,Kolkata
2025-04-20,Ola,Travel,4321.14,Debit Card,Kolkata
2025-11-26,Movie Ticket,Entertainment,2791.94,UPI,Bangalore
2025-10-11,Netflix,Entertainment,2584.78,Debit Card,Pune
2025-04-01,Flight,Travel,4850.81,Cash,Mumbai
2025-10-01,Flight,Travel,4832.93,UPI,Chennai
2025-04-15,Spotify,Entertainment,4405.57,UPI,Bangalore
2025-10-15,Movie Ticket,Entertainment,2370.95,UPI,Kolkata
2025-08-12,Spotify,Entertainment,2740.0,Debit Card,Mumbai
2025-10-03,Amazon,Shopping,4718.37,UPI,Pune
2025-12-15,Mall,Shopping,4126.29,Credit Card,Delhi
2025-05-25,Uber,Travel,54.55,UPI,Delhi
2025-04-13,Electricity Bill,Bills,3433.77,UPI,Bangalore
2025-04-13,Flight,Travel,4097.79,UPI,Chennai
2025-11-14,Metro,Travel,1515.3,Cash,Mumbai
2025-06-19,Flight,Travel,2507.7,UPI,Chennai
2026-01-08,Restaurant,Food,2375.09,Debit Card,Chennai
2026-03-07,Spotify,Entertainment,3793.9,Debit Card,Kolkata
2025-11-23,Netflix,Entertainment,1812.7,UPI,Pune
2026-02-16,Flipkart,Shopping,4813.45,Cash,Pune
2025-06-28,Amazon,Shopping,3758.36,UPI,Bangalore
2026-02-18,Flight,Travel,2695.05,Debit Card,Chennai
2025-05-01,Mall,Shopping,3641.46,Debit Card,Mumbai
2026-01-09,Movie Ticket,Entertainment,4470.23,UPI,Mumbai
2025-03-10,Metro,Travel,4266.29,Credit Card,Mumbai
2026-01-10,Metro,Travel,2134.35,Credit Card,Mumbai
2026-03-03,Movie Ticket,Entertainment,1793.23,Credit Card,Kolkata
2025-06-24,Movie Ticket,Entertainment,3372.3,Cash,Kolkata
2025-04-30,Ola,Travel,400.43,Cash,Delhi
2025-10-30,Cafe,Food,2708.6,Cash,Delhi
2026-01-25,Netflix,Entertainment,114.78,Cash,Hyderabad
2025-04-11,Movie Ticket,Entertainment,3818.65,Debit Card,Delhi
2025-08-15,Zomato,Food,315.93,Cash,Pune
2025-04-15,Internet Bill,Bills,1626.7,Cash,Bangalore
2025-07-23,Mall,Shopping,1052.11,Cash,Delhi
2025-05-06,Mall,Shopping,2039.29,Debit Card,Kolkata
2025-12-02,Metro,Travel,3584.69,Credit Card,Hyderabad
2025-08-22,Mobile Recharge,Bills,1619.52,Credit Card,Chennai
2026-01-13,Restaurant,Food,2960.38,Debit Card,Pune
2025-11-10,Flipkart,Shopping,340.36,Debit Card,Delhi
2025-03-26,Cafe,Food,833.75,Debit Card,Chennai
2026-01-01,Electricity Bill,Bills,1593.89,UPI,Chennai
2025-07-03,Zomato,Food,4090.56,Cash,Bangalore
2026-02-12,Amazon,Shopping,4783.16,UPI,Kolkata
2025-07-12,Swiggy,Food,1074.15,Debit Card,Mumbai
2026-02-28,Mobile Recharge,Bills,4881.02,Credit Card,Hyderabad
2025-10-16,Internet Bill,Bills,1693.48,Credit Card,Pune
2025-06-23,Mall,Shopping,2841.29,Debit Card,Kolkata
2025-10-30,Cafe,Food,1646.57,Cash,Mumbai
2025-08-29,Cafe,Food,3128.58,Cash,Chennai
2025-09-28,Internet Bill,Bills,1570.22,Debit Card,Chennai
2025-10-19,Mobile Recharge,Bills,1002.53,Credit Card,Hyderabad
2025-10-30,Restaurant,Food,852.44,UPI,Mumbai
2025-05-28,Mall,Shopping,4559.37,Debit Card,Mumbai
2025-05-02,Flight,Travel,3634.78,Cash,Delhi
2025-07-07,Metro,Travel,4762.72,Debit Card,Pune
2025-04-08,Internet Bill,Bills,4348.03,Credit Card,Kolkata
2025-08-26,Mall,Shopping,978.94,UPI,Kolkata
2025-06-18,Electricity Bill,Bills,4730.26,Credit Card,Pune
2025-07-31,Mobile Recharge,Bills,287.23,Debit Card,Mumbai
2025-06-27,Swiggy,Food,3214.91,UPI,Delhi
2025-11-27,Restaurant,Food,2573.73,Credit Card,Delhi
2025-06-10,Flipkart,Shopping,930.88,UPI,Pune
2025-06-09,Ola,Travel,1178.87,Debit Card,Pune
2025-05-21,Ola,Travel,1638.71,Cash,Bangalore
2025-06-20,Flipkart,Shopping,3904.67,UPI,Hyderabad
2025-04-24,Restaurant,Food,463.23,Credit Card,Bangalore
2026-01-25,Ola,Travel,4429.9,UPI,Mumbai
2025-08-08,Swiggy,Food,4521.75,Cash,Hyderabad
2025-04-30,Movie Ticket,Entertainment,1947.83,Debit Card,Chennai
2025-05-29,Spotify,Entertainment,55.52,Debit Card,Pune
2025-08-21,Uber,Travel,2467.01,UPI,Bangalore
2025-10-30,Zomato,Food,4305.12,UPI,Kolkata
2025-07-31,Movie Ticket,Entertainment,4344.48,Cash,Delhi
2025-04-03,Electricity Bill,Bills,1383.89,Credit Card,Mumbai
2025-12-12,Movie Ticket,Entertainment,1927.12,Cash,Mumbai
2025-06-22,Cafe,Food,862.72,UPI,Hyderabad
2025-12-21,Electricity Bill,Bills,4562.26,Credit Card,Hyderabad
2026-03-07,Uber,Travel,3045.13,UPI,Chennai
2025-12-19,Mobile Recharge,Bills,1150.73,UPI,Chennai
2026-02-17,Uber,Travel,1929.01,Debit Card,Kolkata
2025-06-13,Spotify,Entertainment,3852.25,UPI,Chennai
2025-09-01,Netflix,Entertainment,503.58,Debit Card,Hyderabad
2025-09-08,Netflix,Entertainment,360.09,UPI,Delhi
2026-01-13,Restaurant,Food,4067.75,Debit Card,Delhi
2025-03-23,Mobile Recharge,Bills,4821.44,Debit Card,Hyderabad
2026-02-11,Amazon,Shopping,3126.93,Credit Card,Hyderabad
2025-10-01,Mobile Recharge,Bills,2960.64,Credit Card,Pune
2025-04-01,Metro,Travel,4030.45,Debit Card,Chennai
2026-02-09,Internet Bill,Bills,639.63,Cash,Hyderabad
2026-02-20,Cafe,Food,792.38,Credit Card,Delhi
2025-05-28,Flight,Travel,1739.12,Cash,Kolkata
2025-12-18,Electricity Bill,Bills,2766.46,Cash,Chennai
2025-06-28,Spotify,Entertainment,682.6,Cash,Mumbai
2025-07-21,Internet Bill,Bills,794.17,UPI,Bangalore
2026-01-26,Cafe,Food,4773.05,Debit Card,Delhi
2025-09-02,Flipkart,Shopping,4215.45,Credit Card,Mumbai
2026-03-01,Mobile Recharge,Bills,773.66,Credit Card,Pune
2025-12-09,Mall,Shopping,4035.8,Cash,Delhi
2026-02-13,Internet Bill,Bills,182.72,UPI,Pune
2026-02-11,Electricity Bill,Bills,3094.31,Credit Card,Delhi
2025-09-06,Mall,Shopping,350.81,Debit Card,Hyderabad
2025-05-27,Restaurant,Food,2454.16,Cash,Hyderabad
2025-09-23,Flipkart,Shopping,1141.54,Cash,Delhi
2025-11-15,Mall,Shopping,3189.88,UPI,Kolkata
2026-03-07,Flipkart,Shopping,762.04,Debit Card,Mumbai
2025-12-30,Cafe,Food,1444.14,UPI,Mumbai
2025-04-23,Flight,Travel,1911.66,UPI,Mumbai
2025-08-01,Flipkart,Shopping,3591.59,Debit Card,Bangalore
2025-11-11,Spotify,Entertainment,3209.78,UPI,Bangalore
2025-04-17,Electricity Bill,Bills,4786.94,UPI,Delhi
2025-08-04,Ola,Travel,3049.48,Debit Card,Pune
2026-02-02,Flight,Travel,4473.51,Debit Card,Bangalore
2025-03-13,Flight,Travel,1353.37,Debit Card,Kolkata
2026-02-08,Swiggy,Food,1351.35,UPI,Chennai
2026-01-27,Swiggy,Food,4666.81,Debit Card,Kolkata
2025-08-02,Uber,Travel,3320.16,UPI,Delhi
2025-07-04,Flipkart,Shopping,3459.18,UPI,Hyderabad
2025-08-27,Flipkart,Shopping,1745.7,Cash,Delhi
2025-03-30,Mall,Shopping,524.6,UPI,Mumbai
2025-04-01,Mobile Recharge,Bills,3837.82,UPI,Hyderabad
2025-07-23,Amazon,Shopping,2871.97,Credit Card,Bangalore
2026-01-25,Mall,Shopping,3947.15,Cash,Chennai
2025-06-11,Spotify,Entertainment,2735.51,Credit Card,Hyderabad
2026-02-01,Restaurant,Food,3560.47,UPI,Chennai
2025-09-26,Cafe,Food,2896.9,UPI,Kolkata
2025-04-28,Mall,Shopping,792.73,Credit Card,Hyderabad
2025-06-14,Swiggy,Food,3154.01,Debit Card,Bangalore
2026-02-25,Netflix,Entertainment,2834.75,UPI,Chennai
2026-01-09,Movie Ticket,Entertainment,3530.06,UPI,Mumbai
2025-08-10,Uber,Travel,4292.46,Debit Card,Kolkata
2025-04-08,Metro,Travel,303.58,Cash,Hyderabad
2025-09-01,Movie Ticket,Entertainment,1079.64,Credit Card,Bangalore
2025-09-24,Netflix,Entertainment,4831.08,Cash,Chennai
2025-07-20,Restaurant,Food,3409.32,Debit Card,Delhi
2025-11-09,Amazon,Shopping,590.7,Cash,Chennai
2025-06-24,Spotify,Entertainment,4688.62,Credit Card,Pune
2025-05-13,Mobile Recharge,Bills,1197.41,Credit Card,Hyderabad
2025-09-21,Mall,Shopping,1700.52,Credit Card,Delhi
2025-11-16,Mobile Recharge,Bills,4213.18,Credit Card,Hyderabad
2025-09-05,Movie Ticket,Entertainment,2267.5,Debit Card,Chennai
2025-11-06,Spotify,Entertainment,2381.71,UPI,Delhi
2025-12-07,Zomato,Food,1369.62,UPI,Hyderabad
2025-10-01,Electricity Bill,Bills,2787.99,Debit Card,Hyderabad
2025-04-11,Mall,Shopping,885.21,Credit Card,Mumbai
2025-12-13,Electricity Bill,Bills,973.5,UPI,Hyderabad
2025-05-28,Movie Ticket,Entertainment,505.29,Debit Card,Delhi
2025-11-01,Flight,Travel,2157.22,Cash,Bangalore
2025-04-22,Metro,Travel,2806.43,Cash,Chennai
2025-06-09,Swiggy,Food,3084.97,UPI,Chennai
2025-03-31,Flipkart,Shopping,741.99,Credit Card,Kolkata
2025-07-11,Spotify,Entertainment,2385.1,Credit Card,Pune
2025-03-13,Swiggy,Food,4622.99,Cash,Kolkata
2025-06-01,Amazon,Shopping,447.49,UPI,Mumbai
2025-03-12,Swiggy,Food,3330.96,Debit Card,Chennai
2026-03-03,Movie Ticket,Entertainment,2896.59,UPI,Bangalore
2025-08-20,Mall,Shopping,3981.39,Cash,Hyderabad
2025-08-12,Movie Ticket,Entertainment,2313.11,Debit Card,Mumbai
2026-01-26,Cafe,Food,4069.57,UPI,Pune
2026-02-27,Internet Bill,Bills,4695.8,Credit Card,Mumbai
2026-01-12,Spotify,Entertainment,2522.06,Debit Card,Chennai
2025-06-18,Ola,Travel,1149.98,Credit Card,Pune
2025-04-28,Ola,Travel,1399.47,Credit Card,Mumbai
2025-08-28,Netflix,Entertainment,105.31,Debit Card,Kolkata
2025-09-14,Amazon,Shopping,707.75,Debit Card,Pune
2025-12-06,Mall,Shopping,2052.79,Cash,Kolkata
2025-08-09,Restaurant,Food,3794.83,UPI,Kolkata
2025-10-30,Mall,Shopping,3914.49,Debit Card,Pune
2025-09-20,Netflix,Entertainment,914.78,Credit Card,Chennai
2025-10-19,Cafe,Food,1091.92,UPI,Bangalore
2025-05-12,Movie Ticket,Entertainment,1220.95,Credit Card,Chennai
2025-11-16,Restaurant,Food,502.8,Credit Card,Hyderabad
2025-08-17,Netflix,Entertainment,1405.44,Credit Card,Chennai
2026-01-17,Mobile Recharge,Bills,4344.98,UPI,Bangalore
2025-04-27,Flipkart,Shopping,2373.84,Debit Card,Kolkata
2025-08-27,Spotify,Entertainment,663.22,UPI,Kolkata
2025-12-14,Zomato,Food,4432.56,Cash,Hyderabad
2026-02-27,Amazon,Shopping,4775.02,Credit Card,Chennai
2025-07-22,Swiggy,Food,1045.7,Credit Card,Pune
2025-08-13,Swiggy,Food,3905.67,Credit Card,Mumbai
2026-02-09,Amazon,Shopping,990.65,UPI,Pune
2025-12-17,Mall,Shopping,3281.64,UPI,Mumbai
2025-10-12,Mall,Shopping,4086.47,Cash,Bangalore
2025-12-21,Netflix,Entertainment,3532.16,Credit Card,Mumbai
2026-01-10,Movie Ticket,Entertainment,3153.65,Credit Card,Hyderabad
2025-08-17,Ola,Travel,380.28,Cash,Kolkata
2025-07-03,Amazon,Shopping,1991.97,Cash,Hyderabad
2025-03-30,Mall,Shopping,4895.35,UPI,Pune
2025-03-20,Movie Ticket,Entertainment,1635.88,Debit Card,Delhi
2025-03-09,Netflix,Entertainment,3624.85,Debit Card,Hyderabad
2025-05-15,Mall,Shopping,429.56,Debit Card,Bangalore
2025-06-03,Movie Ticket,Entertainment,55.52,Credit Card,Mumbai
2025-06-26,Mobile Recharge,Bills,2331.79,Cash,Kolkata
2025-06-22,Electricity Bill,Bills,4150.39,Debit Card,Mumbai
2025-10-23,Amazon,Shopping,4400.11,UPI,Pune
2025-03-14,Flight,Travel,2092.66,Credit Card,Delhi
2026-01-16,Mobile Recharge,Bills,1576.12,UPI,Pune
2025-06-10,Zomato,Food,1820.13,Credit Card,Kolkata
2025-10-23,Mobile Recharge,Bills,1902.38,Cash,Mumbai
2025-05-20,Mobile Recharge,Bills,1424.37,Debit Card,Pune
2025-11-09,Zomato,Food,944.74,Credit Card,Chennai
2025-12-19,Cafe,Food,394.27,Credit Card,Delhi
2026-02-10,Movie Ticket,Entertainment,2675.02,Credit Card,Bangalore
2025-11-27,Spotify,Entertainment,4106.35,UPI,Hyderabad
2026-01-06,Movie Ticket,Entertainment,4422.65,UPI,Delhi
2025-09-24,Flipkart,Shopping,2882.68,Debit Card,Pune
2026-01-05,Swiggy,Food,3008.94,Debit Card,Delhi
2025-06-06,Uber,Travel,3040.64,Cash,Kolkata
2025-08-08,Spotify,Entertainment,2213.07,Cash,Mumbai
2025-05-01,Electricity Bill,Bills,2127.1,Credit Card,Chennai
2025-08-24,Uber,Travel,2013.42,Debit Card,Hyderabad
2025-05-22,Swiggy,Food,732.8,Cash,Bangalore
2026-01-17,Uber,Travel,1804.84,Cash,Bangalore
2025-07-16,Spotify,Entertainment,3823.75,Credit Card,Pune
2025-04-09,Swiggy,Food,1749.26,Cash,Delhi
2025-05-31,Internet Bill,Bills,3341.79,Cash,Chennai
2025-03-16,Ola,Travel,2423.88,UPI,Kolkata
2025-03-31,Movie Ticket,Entertainment,4912.82,Debit Card,Chennai
2025-09-30,Internet Bill,Bills,3087.6,Credit Card,Chennai
2025-11-05,Cafe,Food,3801.68,Credit Card,Chennai
2025-05-22,Metro,Travel,3972.79,Cash,Hyderabad
2025-12-01,Spotify,Entertainment,745.25,Cash,Mumbai
2025-04-08,Swiggy,Food,2801.63,Cash,Mumbai
2025-11-17,Zomato,Food,2707.23,Cash,Hyderabad
2025-04-21,Mall,Shopping,873.69,Debit Card,Bangalore
2025-03-22,Mall,Shopping,3726.21,UPI,Chennai
2025-07-17,Zomato,Food,3991.67,Cash,Delhi
2025-07-01,Netflix,Entertainment,3851.41,UPI,Mumbai
2025-06-07,Flipkart,Shopping,4853.03,Credit Card,Hyderabad
2025-03-28,Mall,Shopping,2046.44,Debit Card,Kolkata
2025-05-13,Amazon,Shopping,2128.64,Cash,Delhi
2026-01-27,Mall,Shopping,4161.65,Cash,Pune
2025-03-27,Mobile Recharge,Bills,4498.96,Debit Card,Chennai
2025-07-24,Metro,Travel,3675.53,Credit Card,Chennai
2025-06-18,Restaurant,Food,140.49,Cash,Mumbai
2025-06-24,Movie Ticket,Entertainment,397.98,Credit Card,Bangalore
2025-10-07,Movie Ticket,Entertainment,2660.4,Credit Card,Kolkata
2025-05-05,Mall,Shopping,720.1,Credit Card,Kolkata
2025-09-22,Cafe,Food,4899.43,UPI,Mumbai
2025-09-26,Metro,Travel,4098.92,Cash,Pune
2025-11-09,Mobile Recharge,Bills,3495.44,Cash,Kolkata
2025-12-04,Flight,Travel,438.95,Debit Card,Hyderabad
2026-03-03,Swiggy,Food,4652.67,UPI,Mumbai
2025-11-20,Swiggy,Food,4787.76,Cash,Mumbai
2025-09-08,Flipkart,Shopping,538.42,Cash,Delhi
2025-10-15,Flipkart,Shopping,1237.39,Debit Card,Pune
2025-05-02,Metro,Travel,2098.3,UPI,Chennai
2025-07-01,Internet Bill,Bills,4497.46,Credit Card,Chennai
2025-09-05,Flight,Travel,2356.56,UPI,Mumbai
2025-12-20,Flight,Travel,2226.31,Credit Card,Hyderabad
2025-10-03,Zomato,Food,3953.62,Cash,Delhi
2025-10-11,Electricity Bill,Bills,3575.79,UPI,Delhi
2025-06-12,Netflix,Entertainment,1666.91,Cash,Kolkata
2025-08-27,Uber,Travel,485.84,UPI,Chennai
2026-03-08,Movie Ticket,Entertainment,3212.76,UPI,Bangalore
2025-11-15,Netflix,Entertainment,3460.42,UPI,Kolkata
2025-11-12,Uber,Travel,3702.54,Debit Card,Kolkata
2025-09-15,Swiggy,Food,705.38,Credit Card,Kolkata
2025-07-28,Movie Ticket,Entertainment,2424.82,Cash,Chennai
2025-12-01,Spotify,Entertainment,3243.42,UPI,Pune
2025-12-04,Amazon,Shopping,4491.43,Debit Card,Kolkata
2025-11-09,Mall,Shopping,1168.08,Debit Card,Kolkata
2025-08-18,Uber,Travel,4237.41,Debit Card,Chennai
2025-04-29,Mobile Recharge,Bills,3373.66,Credit Card,Hyderabad
2025-12-30,Mall,Shopping,2191.89,Debit Card,Pune
2026-01-24,Restaurant,Food,4664.44,Credit Card,Mumbai
2025-04-17,Internet Bill,Bills,1290.29,Cash,Hyderabad
2025-06-01,Zomato,Food,1510.76,Cash,Pune
2025-03-21,Flipkart,Shopping,4362.24,Debit Card,Hyderabad
2025-06-13,Mobile Recharge,Bills,3088.21,Credit Card,Kolkata
2025-06-03,Netflix,Entertainment,4021.43,UPI,Delhi
2025-12-13,Internet Bill,Bills,2632.48,Cash,Kolkata
2025-06-30,Swiggy,Food,4921.62,Credit Card,Delhi
2025-10-13,Flipkart,Shopping,538.18,Credit Card,Bangalore
2026-02-08,Flipkart,Shopping,4227.04,Credit Card,Kolkata
2025-03-17,Internet Bill,Bills,1336.86,Cash,Chennai
2025-10-07,Netflix,Entertainment,4129.63,UPI,Chennai
2025-04-11,Swiggy,Food,645.37,Debit Card,Delhi
