Date,Description,Category,Amount,Payment_Mode,Location
2025-05-21,Restaurant,Food,1786.52,Credit Card,Lake Kristyfort
2025-04-10,Flight,Travel,3280.19,Debit Card,Port Vincentburgh
2025-10-30,Spotify,Entertainment,2654.78,Credit Card,Larsenmouth
2026-02-01,Uber,Travel,3827.39,Cash,Martinezborough
2025-12-30,Cafe,Food,4129.58,UPI,Frankside
2026-03-02,Flight,Travel,2451.3,UPI,South Rodneybury
2025-10-23,Internet,Bills,4631.19,UPI,Moralesstad
2026-02-08,Uber,Travel,4989.2,Credit Card,Tammymouth
2025-09-07,Movie,Entertainment,4314.4,UPI,Amberhaven
2025-08-19,Flipkart,Shopping,219.92,Cash,Leefurt
2025-03-12,Mall,Shopping,3680.81,UPI,East Brandon
2025-08-27,Zomato,Food,1861.1,Debit Card,East Angela
2025-08-27,Mobile Recharge,Bills,2314.82,Debit Card,Lake David
2025-09-24,Mall,Shopping,4795.59,Credit Card,Lake Sandramouth
2025-05-27,Mobile Recharge,Bills,4679.37,Credit Card,Riveraburgh
2026-03-04,Zomato,Food,4292.88,Credit Card,Jeffreyfurt
2025-03-22,Internet,Bills,4038.1,Cash,Andersonview
2026-01-10,Mobile Recharge,Bills,4189.95,Debit Card,Shaneview
2025-11-14,Uber,Travel,2259.07,UPI,Lake Davidport
2025-05-28,Mall,Shopping,3850.13,UPI,Stephaniemouth
2025-11-18,Netflix,Entertainment,1658.57,Cash,Murphybury
2025-04-17,Mobile Recharge,Bills,2575.7,Credit Card,Georgefort
2025-06-17,Metro,Travel,2993.01,Credit Card,South Kennethburgh
2025-12-25,Zomato,Food,4841.87,Cash,Alyssatown
2025-11-02,Amazon,Shopping,822.36,Debit Card,New Jason
2025-04-10,Spotify,Entertainment,1242.08,Debit Card,Alvaradomouth
2025-06-22,Uber,Travel,1617.38,Credit Card,South Deborah
2025-04-08,Internet,Bills,2800.03,Debit Card,Lake Jerry
2025-07-03,Mall,Shopping,4340.47,Debit Card,Gillespiefort
2026-02-18,Ola,Travel,4771.6,Cash,Ericaland
2025-10-11,Uber,Travel,4474.27,Credit Card,North Carol
2025-07-10,Cafe,Food,2314.39,Debit Card,Ramirezberg
2025-07-03,Metro,Travel,3816.8,Cash,Coryton
2026-01-31,Amazon,Shopping,2548.22,Credit Card,Port Robert
2025-09-02,Flipkart,Shopping,4373.0,Debit Card,Lake Christina
2025-07-05,Flight,Travel,1577.56,Debit Card,East Johnathan
2026-02-12,Restaurant,Food,3358.35,Debit Card,Port Franciscoside
2026-02-08,Mall,Shopping,293.17,UPI,New Ianfurt
2025-05-21,Internet,Bills,4839.23,Credit Card,South Michaelland
2025-12-13,Uber,Travel,4775.15,Credit Card,South Michelle
2025-04-03,Spotify,Entertainment,4569.5,Cash,Port Teresa
2026-02-10,Netflix,Entertainment,4798.15,UPI,Davidsonview
2025-10-14,Restaurant,Food,1759.48,UPI,West Carly
2025-07-06,Swiggy,Food,4704.93,Debit Card,Port Lori
2025-08-26,Amazon,Shopping,4221.51,UPI,New Shannon
2025-08-15,Swiggy,Food,264.35,UPI,Lake Edward
2025-05-13,Swiggy,Food,3151.59,Credit Card,South Jason
2025-04-16,Mobile Recharge,Bills,1619.91,Cash,Williamfurt
2025-05-18,Movie,Entertainment,3187.92,Credit Card,Joshuaton
2026-01-18,Mall,Shopping,3646.99,Cash,Laurentown
2025-08-01,Mall,Shopping,3317.47,Credit Card,West Joseville
2025-05-27,Movie,Entertainment,960.86,Credit Card,New Gregoryland
2025-08-01,Zomato,Food,3770.75,Cash,Mahoneychester
2026-02-17,Zomato,Food,1294.12,UPI,Wesleyfurt
2026-01-18,Internet,Bills,4185.55,Cash,Charlesmouth
2025-11-11,Netflix,Entertainment,2225.63,Credit Card,Sosamouth
2026-02-16,Zomato,Food,1347.63,Debit Card,Georgeland
2025-04-19,Uber,Travel,1851.36,Debit Card,Leeton
2025-05-31,Swiggy,Food,2333.38,Debit Card,Ruthhaven
2025-10-05,Flipkart,Shopping,1483.26,Credit Card,Jasonview
2025-07-27,Ola,Travel,1235.18,UPI,Lake Courtneyshire
2025-03-20,Restaurant,Food,3764.65,Cash,Colinberg
2025-09-20,Swiggy,Food,60.82,Debit Card,South Cherylmouth
2025-03-23,Ola,Travel,3974.2,Debit Card,South John
2026-01-01,Electricity,Bills,1422.0,Debit Card,Port Amberside
2026-02-09,Mobile Recharge,Bills,4804.39,Cash,Floreston
2025-05-21,Spotify,Entertainment,700.29,Debit Card,Kellychester
2025-10-05,Flight,Travel,2012.38,UPI,Chavezville
2025-11-13,Electricity,Bills,4015.23,Cash,Paulland
2025-04-14,Zomato,Food,627.53,UPI,New Leah
2025-06-14,Mall,Shopping,4876.8,UPI,West Cindyberg
2025-07-05,Internet,Bills,2212.51,Cash,New Nathanielton
2026-02-24,Cafe,Food,1709.26,Debit Card,Rachelhaven
2025-11-08,Uber,Travel,168.18,Credit Card,West Andre
2025-06-16,Zomato,Food,925.16,Cash,East Wandaburgh
2025-05-25,Flight,Travel,4817.03,Cash,Lopezfurt
2025-06-08,Internet,Bills,1213.49,UPI,Stevensonfort
2026-02-06,Amazon,Shopping,720.55,Credit Card,South Sherylport
2025-07-27,Mobile Recharge,Bills,765.11,Cash,Lake Grace
2025-12-12,Zomato,Food,2289.38,Credit Card,Michelletown
2025-03-25,Metro,Travel,1080.67,Debit Card,Lake Danielleview
2025-12-10,Swiggy,Food,2432.88,Debit Card,East Richardside
2025-10-15,Uber,Travel,4289.71,UPI,Jerryland
2025-10-04,Swiggy,Food,3123.85,UPI,Jenniferchester
2025-04-23,Ola,Travel,906.06,Cash,West William
2025-10-01,Restaurant,Food,1621.29,UPI,New Patriciatown
2025-05-31,Metro,Travel,2916.74,Cash,Blakeside
2026-01-03,Amazon,Shopping,2322.14,Credit Card,Montgomerystad
2025-08-19,Movie,Entertainment,1191.42,Debit Card,Lauraport
2025-08-09,Mobile Recharge,Bills,1819.82,Debit Card,Robertsonville
2026-02-16,Ola,Travel,2266.33,Credit Card,North Eric
2025-09-10,Flipkart,Shopping,1224.24,Cash,Rojasburgh
2025-06-12,Metro,Travel,367.0,UPI,New Williamton
2025-12-24,Cafe,Food,232.09,Debit Card,New Martin
2026-02-17,Ola,Travel,2749.36,Debit Card,Smithchester
2025-06-09,Ola,Travel,221.62,Cash,New Danielport
2025-05-04,Amazon,Shopping,4105.75,Debit Card,Hernandeztown
2025-12-27,Swiggy,Food,2851.81,Debit Card,Johnstonburgh
2025-06-12,Flight,Travel,4812.83,UPI,Edwardsland
2025-06-28,Netflix,Entertainment,1263.11,Debit Card,Tinamouth
2025-09-06,Amazon,Shopping,2349.82,Debit Card,Brianmouth
2025-12-13,Mobile Recharge,Bills,1116.19,Cash,North Lori
2025-08-04,Mall,Shopping,4999.15,Debit Card,Kimbury
2025-11-11,Flight,Travel,2254.77,Cash,South Aaron
2025-07-19,Uber,Travel,3687.43,Cash,North Miguelview
2025-11-14,Electricity,Bills,1985.02,UPI,Paynechester
2025-07-04,Cafe,Food,1489.78,UPI,Lake Emily
2026-02-04,Cafe,Food,4587.87,Debit Card,Schultzshire
2025-11-05,Ola,Travel,2992.34,Cash,West Sarachester
2025-06-22,Spotify,Entertainment,343.51,Cash,West Daniel
2025-07-20,Flipkart,Shopping,1804.41,Debit Card,South Henry
2025-05-29,Cafe,Food,2843.99,Debit Card,South Maryville
2025-10-22,Uber,Travel,4435.6,UPI,New Jeffrey
2025-07-11,Internet,Bills,2381.13,Credit Card,Huffmanside
2025-03-29,Swiggy,Food,1352.14,Debit Card,Fryfurt
2025-12-28,Internet,Bills,2508.06,Credit Card,Rogersfort
2025-06-07,Netflix,Entertainment,4190.69,UPI,Lake Gregport
2025-10-15,Netflix,Entertainment,4498.77,Credit Card,Port Nicholasbury
2025-12-01,Swiggy,Food,2788.23,Credit Card,Lake Zacharyburgh
2025-10-17,Spotify,Entertainment,4754.49,Cash,New Crystal
2025-06-19,Movie,Entertainment,3740.36,Cash,Lake Jasminechester
2025-07-27,Zomato,Food,3858.25,Credit Card,Scottfort
2025-07-10,Restaurant,Food,2003.17,Debit Card,New Jennifer
2025-08-01,Internet,Bills,4474.27,UPI,Molinaburgh
2025-09-18,Flipkart,Shopping,2123.81,UPI,Veronicafort
2026-02-14,Netflix,Entertainment,159.63,Cash,Nancyfurt
2025-11-24,Zomato,Food,683.45,Debit Card,Elizabethview
2025-07-24,Electricity,Bills,351.35,Cash,Josephtown
2025-05-15,Mall,Shopping,4961.82,UPI,South Zacharyburgh
2025-09-10,Cafe,Food,2692.58,Debit Card,Port Danielview
2025-10-20,Flight,Travel,3989.47,UPI,Charlesview
2025-07-16,Spotify,Entertainment,2698.13,UPI,Alisonfort
2025-05-07,Restaurant,Food,4006.48,Debit Card,Garcialand
2025-07-09,Flipkart,Shopping,4112.5,Cash,East Kaitlynbury
2026-02-06,Zomato,Food,4722.42,Credit Card,Martinmouth
2025-11-02,Spotify,Entertainment,4778.04,Credit Card,Bradymouth
2026-02-17,Swiggy,Food,2201.37,Cash,Bellfort
2025-04-11,Ola,Travel,3616.28,Cash,Clarkburgh
2025-07-28,Amazon,Shopping,606.43,Cash,Melissamouth
2025-07-30,Flight,Travel,1448.66,UPI,Port Melindahaven
2025-11-09,Electricity,Bills,1276.94,Debit Card,Brownshire
2025-08-30,Flipkart,Shopping,3519.65,UPI,South Gabrielfurt
2025-09-02,Movie,Entertainment,4855.69,Credit Card,Alexport
2026-02-01,Restaurant,Food,3941.49,Credit Card,Sharonview
2026-01-10,Spotify,Entertainment,1629.32,Credit Card,West Kimberly
2025-12-06,Mobile Recharge,Bills,2953.52,UPI,Andreaside
2025-06-27,Metro,Travel,3190.11,Debit Card,Davidchester
2025-06-08,Metro,Travel,1706.5,Cash,North Monique
2025-11-14,Cafe,Food,3282.36,Debit Card,Lake Ryan
2025-06-01,Uber,Travel,4348.28,Debit Card,Port Kara
2025-03-20,Mall,Shopping,1281.67,Credit Card,Reneetown
2025-10-31,Internet,Bills,1170.38,UPI,Weaverville
2025-09-16,Netflix,Entertainment,2299.63,UPI,Benjaminbury
2026-01-30,Flipkart,Shopping,1959.95,Credit Card,Lake Arthur
2025-10-02,Mobile Recharge,Bills,3344.13,Debit Card,Mackbury
2025-03-22,Swiggy,Food,2994.75,Credit Card,Port Taraport
2026-01-22,Internet,Bills,171.65,Debit Card,Davisshire
2025-05-29,Restaurant,Food,217.55,Debit Card,Stevenmouth
2025-10-13,Swiggy,Food,2063.38,UPI,Victoriaton
2025-12-12,Spotify,Entertainment,2737.54,UPI,Donnaborough
2025-03-15,Restaurant,Food,1107.42,UPI,East Anitachester
2025-12-02,Restaurant,Food,2517.33,Credit Card,Brianfurt
2025-08-16,Flipkart,Shopping,3348.45,UPI,Seanfort
2025-06-16,Spotify,Entertainment,1957.19,Debit Card,Jenniferbury
2025-11-18,Amazon,Shopping,940.4,Cash,Lake Brian
2026-01-18,Restaurant,Food,3132.73,Cash,East Stephenfurt
2025-05-08,Movie,Entertainment,934.96,Debit Card,North Christopher
2025-03-11,Electricity,Bills,1988.76,Credit Card,South Joshua
2025-03-11,Restaurant,Food,931.03,UPI,South Philip
2026-01-29,Flipkart,Shopping,4764.06,UPI,Williamsstad
2025-11-30,Spotify,Entertainment,762.73,Credit Card,New Frank
2026-02-17,Movie,Entertainment,1865.01,Cash,Hallmouth
2025-08-02,Ola,Travel,3554.22,UPI,North Michellemouth
2025-10-21,Spotify,Entertainment,3858.05,Debit Card,Allenfurt
2025-10-30,Flipkart,Shopping,2433.4,UPI,East Angelaview
2025-08-04,Amazon,Shopping,133.15,Cash,North Ashley
2025-07-29,Netflix,Entertainment,806.62,UPI,Priceland
2025-10-08,Uber,Travel,4659.9,Debit Card,Maddenstad
2025-11-22,Cafe,Food,913.52,Cash,South Maryfurt
2025-10-02,Electricity,Bills,4508.58,Debit Card,Laurenberg
2025-05-10,Movie,Entertainment,2908.69,Credit Card,Ryanton
2025-11-25,Ola,Travel,4348.94,UPI,Martinezstad
2025-12-10,Spotify,Entertainment,1271.81,UPI,Port Dustinfurt
2025-05-17,Amazon,Shopping,3319.47,Cash,Curtismouth
2025-10-20,Spotify,Entertainment,420.13,Debit Card,East Jessica
2026-02-10,Mall,Shopping,3831.75,Debit Card,New Karenmouth
2025-09-04,Spotify,Entertainment,2287.67,Debit Card,North Lisa
2026-01-31,Spotify,Entertainment,1100.76,Cash,North Scottstad
2025-08-01,Swiggy,Food,4658.57,Credit Card,Davidmouth
2025-07-18,Spotify,Entertainment,2447.33,Debit Card,Port Bethstad
2025-04-07,Flight,Travel,2023.51,Credit Card,Davidport
2025-11-19,Electricity,Bills,1245.26,Cash,Port Joseph
2026-01-20,Netflix,Entertainment,3523.31,UPI,Davidchester
2026-02-11,Internet,Bills,113.12,UPI,Bethchester
2025-10-07,Internet,Bills,3301.85,Cash,Hernandezville
2025-10-24,Flipkart,Shopping,3828.34,Cash,Derrickton
2025-04-18,Mobile Recharge,Bills,3161.22,Debit Card,Sherryton
2025-07-10,Spotify,Entertainment,3803.23,Credit Card,Hobbsview
2025-10-08,Internet,Bills,4589.13,UPI,Lake Ronaldbury
2025-10-16,Movie,Entertainment,4249.69,UPI,Elizabethborough
2025-06-15,Netflix,Entertainment,350.01,Debit Card,North Amberborough
2025-07-23,Zomato,Food,1854.54,Credit Card,Lake Danaburgh
2025-12-18,Flipkart,Shopping,3613.75,Debit Card,North Markport
2025-10-25,Movie,Entertainment,4845.95,UPI,North Julian
2025-09-01,Zomato,Food,3475.56,Cash,South Jamesburgh
2025-11-23,Internet,Bills,92.99,UPI,Hinesborough
2025-06-12,Restaurant,Food,4183.51,Debit Card,New Shane
2026-02-01,Electricity,Bills,1629.93,Debit Card,Daniellemouth
2025-04-30,Electricity,Bills,886.35,Debit Card,Brownshire
2025-08-18,Mall,Shopping,2497.65,Debit Card,New Hayley
2025-09-25,Zomato,Food,2633.51,UPI,Allisonhaven
2025-05-28,Flight,Travel,2192.86,Debit Card,Briannaburgh
2025-07-31,Flipkart,Shopping,1368.09,Debit Card,North Jennifer
2025-03-08,Amazon,Shopping,1493.53,Debit Card,South Ryanburgh
2025-08-01,Flipkart,Shopping,4597.06,Debit Card,New Soniabury
2025-05-19,Ola,Travel,4853.5,Cash,East Taylorton
2025-05-21,Amazon,Shopping,1119.14,UPI,West Todd
2025-04-08,Movie,Entertainment,3426.12,Credit Card,Thomasland
2025-05-25,Metro,Travel,3318.11,UPI,Jessicamouth
2025-04-25,Zomato,Food,458.04,Cash,West Samuel
2026-02-12,Uber,Travel,952.34,Debit Card,Martinezside
2025-12-03,Movie,Entertainment,2850.28,Credit Card,Torresberg
2025-07-10,Zomato,Food,3837.05,Cash,Mooreland
2026-01-24,Amazon,Shopping,289.49,UPI,Ramirezport
2025-10-15,Ola,Travel,573.98,Cash,East Tonyabury
2025-10-02,Mall,Shopping,974.27,Debit Card,Medinaburgh
2026-02-13,Flipkart,Shopping,4751.16,Credit Card,Stephanieland
2025-11-13,Spotify,Entertainment,4261.36,Cash,Aaronmouth
2025-10-15,Metro,Travel,4664.35,Credit Card,East Charlesfort
2025-06-10,Uber,Travel,4125.08,Credit Card,South Karenview
2025-08-09,Mall,Shopping,3296.68,Cash,Ryanport
2025-04-11,Mobile Recharge,Bills,2497.19,Debit Card,West Dennisview
2025-05-18,Electricity,Bills,1158.79,Credit Card,Derekfort
2025-09-29,Zomato,Food,1326.74,Debit Card,Port Rick
2025-08-14,Electricity,Bills,3330.9,Credit Card,North Maurice
2025-08-05,Zomato,Food,2986.3,Debit Card,Port Terrihaven
2025-09-14,Electricity,Bills,1814.65,Cash,Marcside
2025-05-30,Restaurant,Food,1506.01,Debit Card,Hoganton
2025-03-29,Electricity,Bills,3852.8,Cash,Lake Caitlin
2025-04-21,Movie,Entertainment,4843.51,Cash,Patrickfort
2026-01-13,Movie,Entertainment,2209.52,Cash,Daychester
2026-02-22,Mall,Shopping,1801.14,Credit Card,West Kerry
2025-11-17,Internet,Bills,178.33,Debit Card,South Scottville
2026-03-06,Metro,Travel,2432.36,Credit Card,West Gary
2025-09-04,Electricity,Bills,4765.49,UPI,East Danielborough
2025-06-17,Cafe,Food,4365.7,UPI,North Jessica
2025-04-25,Movie,Entertainment,4472.14,Credit Card,Nguyenhaven
2025-12-08,Amazon,Shopping,1316.58,Debit Card,Liuview
2025-06-09,Flipkart,Shopping,2060.45,Debit Card,West Jessica
2025-05-10,Cafe,Food,1551.81,Cash,Lake Robertmouth
2025-04-13,Cafe,Food,272.49,Credit Card,Lake Caseychester
2025-10-14,Restaurant,Food,4402.73,Debit Card,Jordanville
2025-07-08,Electricity,Bills,142.6,UPI,Jordanfort
2025-09-25,Flipkart,Shopping,3717.93,Cash,North Ryan
2025-10-25,Metro,Travel,3672.12,UPI,South Stacey
2026-01-29,Ola,Travel,270.85,Cash,Port Steveview
2026-03-06,Flipkart,Shopping,2349.36,Debit Card,East Linda
2025-10-17,Mall,Shopping,431.96,Debit Card,Eugeneside
2026-02-19,Electricity,Bills,3200.23,Cash,Davisbury
2025-08-09,Amazon,Shopping,1557.95,Credit Card,South Dominique
2025-09-16,Amazon,Shopping,4185.76,Cash,Jenkinsfurt
2025-03-13,Flipkart,Shopping,4071.1,Credit Card,New Ryan
2026-01-16,Mobile Recharge,Bills,1735.71,Cash,East Emilystad
2025-05-11,Netflix,Entertainment,1954.32,UPI,Wellsstad
2025-12-25,Flipkart,Shopping,1617.08,Cash,Ashleystad
2025-06-09,Uber,Travel,976.8,UPI,South Cesarmouth
2025-12-21,Amazon,Shopping,2106.91,UPI,Zacharybury
2025-11-30,Electricity,Bills,1296.03,Debit Card,Leonport
2025-04-10,Movie,Entertainment,4418.18,Cash,Andrewville
2026-02-04,Ola,Travel,142.73,Credit Card,Port Victoriatown
2025-09-12,Mall,Shopping,3893.27,Debit Card,North Scottport
2026-01-12,Spotify,Entertainment,3066.54,Debit Card,Erinton
2025-08-11,Electricity,Bills,3698.68,Credit Card,Melissamouth
2025-05-07,Ola,Travel,2940.55,Credit Card,New Brenda
2025-03-10,Cafe,Food,2623.79,UPI,Alexaport
2025-05-06,Electricity,Bills,2498.87,Cash,Haroldhaven
2025-09-14,Flipkart,Shopping,985.1,Credit Card,Port Whitney
2025-04-25,Metro,Travel,1834.83,UPI,Brianport
2025-07-24,Amazon,Shopping,1149.55,Credit Card,Harrisport
2025-08-22,Restaurant,Food,177.04,Cash,Lake Donna
2026-01-31,Zomato,Food,183.14,Debit Card,Hallport
2025-08-07,Internet,Bills,1628.01,UPI,New Andrewfort
2025-10-08,Internet,Bills,1175.13,UPI,Pattersonberg
2025-11-12,Ola,Travel,1756.46,Credit Card,Melodyton
2025-10-05,Flipkart,Shopping,4241.48,Debit Card,Ronnieside
2025-12-02,Amazon,Shopping,4934.98,Credit Card,New Christopher
2025-07-03,Swiggy,Food,123.66,Debit Card,New Michael
2025-05-11,Flipkart,Shopping,422.29,UPI,Brownfurt
2025-08-23,Netflix,Entertainment,3364.78,Cash,Port Dawnchester
2025-05-14,Cafe,Food,194.37,UPI,Williammouth
2025-05-27,Amazon,Shopping,1407.01,Debit Card,North Dylan
2026-02-12,Internet,Bills,658.24,UPI,West Robert
2026-01-15,Flipkart,Shopping,3805.73,Cash,Markfurt
2025-08-05,Movie,Entertainment,459.95,Debit Card,East Keithhaven
2025-12-04,Flipkart,Shopping,4175.01,UPI,Juanborough
2025-06-26,Mobile Recharge,Bills,1241.79,Credit Card,Davidport
2025-09-08,Flight,Travel,2937.83,Debit Card,Hoffmanfort
2025-07-21,Mobile Recharge,Bills,3841.19,UPI,Susanfort
2025-06-22,Internet,Bills,3267.4,Credit Card,New Annamouth
2025-12-31,Flipkart,Shopping,1897.03,Cash,Rowefort
2026-01-28,Metro,Travel,4339.76,Debit Card,Makaylastad
2025-05-22,Spotify,Entertainment,3438.13,Cash,Schultzside
2025-09-22,Flipkart,Shopping,2694.9,Credit Card,Jonathanfort
2025-12-04,Restaurant,Food,2024.86,UPI,Anthonyhaven
2025-07-03,Mobile Recharge,Bills,3926.29,Cash,Thomasport
2025-05-28,Metro,Travel,60.38,Debit Card,Lake Chelsea
2025-11-12,Uber,Travel,3675.51,Debit Card,Port Tracychester
2026-02-24,Uber,Travel,2234.92,Cash,Gloverchester
2025-03-31,Spotify,Entertainment,4861.87,Credit Card,Maxwellfort
2025-06-18,Internet,Bills,2964.01,Cash,Katieport
2025-11-08,Flight,Travel,3431.35,Credit Card,North Frankland
2025-08-17,Movie,Entertainment,818.94,Credit Card,South Aaron
2025-05-29,Ola,Travel,1706.99,Credit Card,Barbarabury
2026-01-09,Mobile Recharge,Bills,529.73,Credit Card,Lake Marissaside
2026-02-15,Internet,Bills,3217.93,Debit Card,Lake Connieland
2026-02-22,Internet,Bills,4608.14,Debit Card,Simpsonchester
2025-05-23,Internet,Bills,690.43,UPI,Collinsview
2025-07-02,Amazon,Shopping,1338.13,Cash,Port Keith
2025-12-24,Electricity,Bills,4528.63,UPI,Jefferytown
2026-02-18,Cafe,Food,2855.16,Debit Card,North Grant
2025-03-17,Movie,Entertainment,4056.26,Debit Card,Kellybury
2026-02-05,Zomato,Food,1502.04,UPI,Thomasport
2025-04-17,Electricity,Bills,1485.0,Debit Card,Laurenberg
2025-03-21,Ola,Travel,3627.72,UPI,Marshmouth
2025-06-06,Ola,Travel,3425.8,Cash,Sethberg
2025-10-18,Spotify,Entertainment,3306.4,Debit Card,Audreyview
2025-12-29,Netflix,Entertainment,4856.37,Debit Card,Port Richardborough
2025-06-20,Internet,Bills,2274.9,Credit Card,South Jennifer
2025-08-20,Electricity,Bills,191.96,UPI,Christinafort
2025-05-17,Cafe,Food,2940.7,Debit Card,New April
2025-04-24,Internet,Bills,4069.0,Credit Card,East Luis
2026-02-06,Mall,Shopping,4551.53,Cash,Anitastad
2026-03-06,Amazon,Shopping,4765.32,Cash,East Johnburgh
2026-01-31,Flipkart,Shopping,4114.25,Debit Card,Sheilamouth
2025-11-10,Electricity,Bills,2780.45,Cash,South Tammymouth
2025-06-29,Mall,Shopping,2443.44,Credit Card,Oconnellstad
2026-02-19,Internet,Bills,496.53,Cash,Lake Brittanyport
2025-07-27,Flight,Travel,3291.92,Debit Card,Derekmouth
2025-09-12,Spotify,Entertainment,940.57,Credit Card,South Curtis
2025-10-05,Internet,Bills,4643.93,Cash,Garystad
2026-02-24,Restaurant,Food,3505.38,Debit Card,Samanthaland
2025-05-25,Internet,Bills,183.31,Cash,East David
2025-06-24,Flipkart,Shopping,59.23,Cash,North Elizabeth
2025-08-25,Amazon,Shopping,155.0,UPI,South Andrewview
2025-08-09,Internet,Bills,832.32,Cash,Weaverborough
2025-10-25,Restaurant,Food,2098.53,Credit Card,New Hunter
2025-05-06,Movie,Entertainment,4815.76,UPI,Lindachester
2026-02-08,Flipkart,Shopping,1984.3,UPI,Bonillaport
2025-07-01,Cafe,Food,2396.64,Debit Card,Christinefurt
2025-08-04,Spotify,Entertainment,3689.77,UPI,Waltersland
2025-05-11,Amazon,Shopping,209.39,Debit Card,Kevinfurt
2025-08-08,Flipkart,Shopping,1864.87,Debit Card,Ericborough
2026-01-09,Mobile Recharge,Bills,2856.12,Cash,East David
2026-02-10,Spotify,Entertainment,2958.7,Cash,South Diana
2026-02-15,Cafe,Food,3503.4,Credit Card,South Lisafort
2026-02-10,Cafe,Food,3857.93,UPI,West Troyshire
2025-08-31,Zomato,Food,4583.19,Debit Card,Port Georgeshire
2025-09-13,Flight,Travel,1656.2,Credit Card,Audreychester
2025-11-01,Ola,Travel,2586.92,Credit Card,Kingshire
2025-10-04,Netflix,Entertainment,1636.43,Debit Card,Moorebury
2026-03-04,Electricity,Bills,3409.06,Debit Card,South Kevinburgh
2025-06-04,Metro,Travel,3209.45,Credit Card,Smithberg
2025-09-29,Uber,Travel,3338.13,Cash,Leblancstad
2025-03-09,Metro,Travel,4732.17,UPI,Port Sheri
2026-02-27,Mobile Recharge,Bills,2806.59,UPI,North Sabrina
2025-11-07,Cafe,Food,2232.83,UPI,East Douglas
2025-05-16,Swiggy,Food,1248.71,Cash,Ashleyside
2025-11-01,Netflix,Entertainment,2251.58,Cash,Kruegerfurt
2025-04-12,Ola,Travel,4070.5,Debit Card,Harrisfurt
2025-11-06,Cafe,Food,984.36,Debit Card,South Timothymouth
2025-06-16,Spotify,Entertainment,1069.04,Debit Card,Keithfort
2025-08-29,Swiggy,Food,1257.42,Credit Card,Santanafurt
2025-06-29,Amazon,Shopping,4355.41,Debit Card,New Ginaborough
2025-10-07,Netflix,Entertainment,4277.75,Debit Card,West Austin
2025-07-15,Ola,Travel,4468.69,UPI,North Matthewville
2025-08-27,Flight,Travel,534.47,UPI,Destinyberg
2025-03-29,Uber,Travel,588.22,Cash,West Brandihaven
2025-09-30,Spotify,Entertainment,3845.74,UPI,North Gregory
2025-08-08,Internet,Bills,2928.3,Debit Card,West Rodney
2026-01-06,Metro,Travel,2881.16,Cash,Annaton
2025-07-28,Restaurant,Food,2912.05,Debit Card,Melissabury
2025-09-07,Cafe,Food,3779.62,UPI,West Michaelburgh
2025-03-14,Flipkart,Shopping,2379.57,UPI,Port Brianview
2025-07-13,Internet,Bills,3086.92,UPI,Port Colleenborough
2025-10-21,Flight,Travel,1792.69,UPI,New Donna
2025-11-11,Movie,Entertainment,1293.3,Credit Card,Benjaminmouth
2025-09-16,Spotify,Entertainment,4347.91,Debit Card,Markville
